student_id,question_id,knowledge,answer
774,113,88,0
262,100,1,1
138,97,48,1
41,110,5,0
817,21,47,1
1216,108,6,1
600,117,78,0
650,6,31,1
41,99,66,0
373,90,7,1
955,103,46,0
1294,46,21,1
1085,101,69,1
1161,34,63,0
29,46,59,1
1210,110,88,0
549,18,21,1
1037,115,17,0
326,15,46,1
207,70,67,0
1012,9,25,0
1066,40,80,1
123,15,68,0
340,42,74,1
408,113,22,0
1337,95,13,0
19,34,43,0
914,27,13,0
1398,88,28,1
622,13,11,0
991,53,5,0
1213,95,58,0
1359,44,1,1
175,76,58,1
917,4,52,1
186,34,37,0
1290,86,51,1
482,93,52,0
631,92,7,0
809,68,90,0
786,35,84,1
1099,120,21,1
1144,60,67,1
1171,13,33,1
466,38,54,0
66,56,56,1
266,84,75,1
1368,55,1,1
797,96,12,1
96,23,16,1
417,59,37,1
695,75,30,1
757,57,17,1
351,7,19,1
1096,38,33,0
860,84,41,0
989,110,87,0
480,72,34,0
743,90,23,0
557,4,32,0
543,86,78,0
1228,64,69,1
1336,69,85,0
1067,17,13,1
547,68,4,0
155,32,76,1
1242,62,14,1
177,115,58,1
628,79,69,0
1118,112,31,0
517,56,36,0
72,55,2,1
1359,98,85,0
587,67,56,0
707,21,53,0
689,20,73,1
219,84,70,1
295,119,36,1
695,118,12,0
415,73,69,0
1115,101,23,1
708,93,74,0
690,81,20,0
417,55,6,1
258,102,84,0
129,95,81,0
822,40,29,1
1371,13,31,1
538,69,63,1
80,120,56,1
1310,85,50,0
1151,14,82,0
178,20,38,0
692,68,12,1
158,30,13,1
1038,10,30,1
434,83,83,1
169,70,39,0
1307,22,89,0
999,117,77,0
1216,6,87,0
1149,41,48,1
765,3,42,1
1401,115,14,1
688,58,27,1
926,11,66,1
206,23,85,1
1188,30,88,1
924,72,77,0
390,83,84,0
666,12,10,1
881,93,14,0
93,48,1,0
1401,117,2,1
403,109,16,0
1345,44,22,1
502,88,53,1
1163,55,82,0
336,69,64,0
892,91,82,1
535,119,60,1
1303,95,3,0
852,84,26,1
1039,117,31,0
776,52,69,0
403,22,60,1
421,108,23,0
1177,72,54,1
1056,6,25,1
874,39,64,0
485,117,56,0
1159,105,76,1
469,4,47,0
129,102,51,0
143,2,60,0
1150,52,78,1
81,64,5,0
1234,19,42,0
796,9,24,1
105,76,16,1
526,70,45,1
448,119,24,0
760,107,53,1
1312,66,83,1
625,81,26,1
1060,77,20,1
1261,47,11,1
307,35,54,0
510,53,78,1
216,2,72,1
955,16,58,1
691,24,73,0
927,53,83,0
1285,81,73,1
1172,101,30,1
95,72,44,1
454,25,5,0
266,23,90,0
18,118,7,1
1385,80,89,0
709,59,80,1
331,37,14,1
565,17,13,1
976,57,15,0
458,53,54,1
920,64,31,0
1260,40,55,0
331,36,89,1
584,38,76,0
590,99,38,1
297,69,15,0
1383,86,46,1
1170,56,28,0
706,10,47,0
858,58,29,1
765,118,4,1
268,41,84,1
749,6,19,0
590,5,29,1
1137,61,63,0
594,13,78,0
859,49,72,1
1002,29,47,0
274,2,81,1
1272,81,55,1
936,112,10,1
315,29,74,0
766,17,87,0
1005,77,77,1
693,49,16,1
1297,94,59,1
743,42,13,1
582,80,48,0
1053,65,66,0
985,7,75,0
478,83,14,1
396,100,22,1
1318,78,47,1
393,120,44,1
761,116,90,0
1215,46,71,0
147,94,22,1
1168,95,63,0
490,22,48,1
627,84,5,0
158,64,22,1
1087,100,87,1
719,83,14,1
307,94,27,0
723,29,81,0
1262,3,52,0
442,79,33,1
967,56,25,0
1060,92,14,0
910,40,58,1
1179,62,79,0
624,109,38,0
1272,102,72,0
121,43,29,1
29,99,70,1
850,1,87,1
1095,58,29,1
932,63,58,1
359,67,50,1
1058,34,52,0
653,118,88,1
533,25,31,1
1242,57,73,0
94,51,82,0
613,84,4,0
572,43,46,1
1316,53,47,1
1115,115,12,1
584,66,40,0
316,99,62,0
401,38,82,1
1074,34,52,0
1043,7,36,1
416,43,8,1
1126,107,72,0
93,99,72,0
8,19,6,0
768,46,67,0
968,34,30,1
1233,56,28,1
585,7,43,1
1206,79,53,0
239,113,1,1
365,25,79,0
750,27,62,0
639,89,44,1
1367,75,41,0
920,85,13,0
706,25,58,1
51,86,55,1
192,48,79,1
421,65,33,0
1059,17,82,0
974,64,89,0
120,28,82,1
170,114,79,0
908,31,88,1
38,12,35,1
661,101,46,0
1035,73,62,1
542,28,5,1
410,32,16,0
498,62,14,0
1064,110,85,1
8,61,24,0
874,94,9,0
1039,79,64,0
1360,48,8,0
22,85,71,1
1090,82,47,0
906,25,71,1
164,44,80,0
206,117,49,1
66,74,8,0
1332,115,45,0
1318,30,10,1
312,8,4,1
1014,17,54,1
868,10,35,1
603,27,53,1
107,97,39,0
1047,61,12,1
1043,76,75,0
1337,107,54,0
1022,76,48,1
252,45,79,1
1128,106,21,0
586,69,14,1
1358,73,28,1
1132,119,78,0
756,48,28,1
1209,84,43,1
118,15,84,0
84,22,67,1
1240,69,31,0
431,110,40,1
1370,17,8,0
478,15,64,0
534,32,54,0
580,16,4,1
1262,70,82,0
910,70,20,1
192,65,90,0
410,107,19,1
530,106,9,1
521,35,89,1
526,69,1,0
1058,102,79,0
1162,38,69,0
328,16,12,1
137,68,22,1
278,74,81,0
148,46,49,0
342,50,56,1
1248,74,35,0
1329,33,19,0
896,89,51,0
1229,57,13,0
631,83,75,1
1278,37,38,1
844,69,53,1
1209,75,19,0
1176,16,45,0
398,43,83,1
788,96,86,0
975,89,39,1
231,105,74,1
41,97,58,0
228,112,31,0
440,94,10,1
90,120,49,1
683,14,84,0
336,80,74,0
663,40,46,1
247,46,30,0
1048,59,50,1
1399,33,43,1
649,55,30,0
752,102,42,1
312,72,10,1
102,113,79,1
433,74,45,0
1381,74,7,0
853,28,68,1
250,22,10,1
1281,118,24,0
460,70,30,1
424,112,40,0
7,63,48,1
1354,67,7,1
48,48,43,0
225,20,48,1
826,5,17,0
600,4,51,0
434,88,68,1
530,6,50,1
889,115,30,0
70,118,60,1
51,40,2,0
387,7,35,0
1168,101,10,0
655,39,33,0
1320,118,16,1
316,110,87,0
59,25,2,1
903,44,77,1
1296,34,40,1
676,44,77,1
757,9,50,1
765,91,80,0
191,12,67,0
127,2,55,0
1400,43,48,0
448,39,7,0
502,97,76,1
1205,69,8,0
821,115,69,0
453,74,37,1
1240,81,17,0
246,62,31,0
1073,24,68,0
568,56,75,0
57,17,49,0
849,75,78,0
426,108,89,1
395,80,3,0
603,62,77,1
5,119,47,1
181,71,16,1
1072,113,42,0
946,36,51,0
1037,28,69,0
827,102,43,0
440,78,25,0
789,88,76,1
211,10,35,0
337,83,6,0
1335,17,89,1
130,61,40,1
217,67,56,0
1277,24,42,0
102,35,61,0
1059,17,73,0
1245,20,25,0
493,46,86,1
1288,28,61,1
890,12,86,1
543,53,44,0
286,49,21,0
1034,72,28,1
1049,3,45,1
1011,101,57,0
1256,63,2,0
1048,111,54,1
137,10,9,1
549,37,47,1
1201,108,41,1
246,11,42,0
317,41,67,1
587,95,22,1
804,66,21,0
284,100,20,0
1184,85,48,1
1132,114,34,0
219,16,28,1
439,50,81,0
855,50,48,1
510,60,19,1
928,17,30,0
188,61,5,0
61,115,69,0
569,118,89,0
802,107,26,0
536,20,65,0
93,68,70,1
872,104,40,1
1064,15,53,0
244,38,22,1
1029,43,45,0
950,36,35,0
680,52,14,0
1148,15,76,1
1040,37,46,0
1067,89,5,1
1027,8,30,0
384,66,57,1
538,80,11,1
1280,94,45,0
1302,20,52,0
1082,5,22,1
432,18,89,0
552,115,73,0
1027,44,45,1
1066,37,12,1
1324,102,13,0
251,49,61,1
298,29,7,1
958,75,65,1
40,103,31,0
461,71,66,0
682,44,44,0
40,42,1,0
1092,71,36,0
598,55,89,0
396,108,65,0
1074,116,64,0
1011,20,67,1
209,30,87,0
981,120,83,1
828,43,72,0
1212,44,7,0
929,66,44,1
927,47,42,1
824,94,12,0
272,117,6,1
533,14,40,0
432,40,89,1
1317,65,12,1
63,61,81,1
323,89,79,0
1016,32,7,1
813,7,2,0
210,68,52,1
1356,36,18,0
43,88,58,1
189,48,12,0
1207,29,21,1
145,77,27,1
407,91,11,0
314,83,76,1
1395,64,50,1
120,7,73,1
411,102,90,0
1348,104,10,1
367,91,1,0
1170,73,76,1
977,101,71,1
643,108,43,1
993,95,5,1
788,11,12,1
685,4,13,1
32,41,25,1
1209,23,82,1
1162,10,7,0
17,46,46,1
991,25,54,1
753,48,43,1
93,120,9,1
217,112,24,0
456,112,64,0
114,41,46,1
388,48,10,1
878,85,63,1
147,63,88,1
983,110,15,1
1257,41,21,1
1198,14,42,1
381,104,49,0
955,19,73,0
797,76,2,1
102,79,85,1
823,17,58,1
180,107,11,0
953,101,79,1
655,21,59,0
398,22,20,0
1322,45,74,1
133,77,86,0
962,61,80,1
28,19,75,0
893,94,63,1
1175,69,21,0
862,14,37,0
549,7,12,0
1262,5,47,0
34,30,23,1
788,100,59,1
753,81,65,1
407,103,20,1
129,47,55,1
817,8,80,0
856,55,15,1
11,24,19,0
743,29,78,1
1150,113,74,1
1394,64,26,1
497,17,57,0
1282,30,8,1
632,89,5,1
293,52,52,0
1354,119,33,0
183,24,35,0
209,1,76,1
1052,111,28,0
947,16,5,1
173,67,28,0
1254,52,25,0
1269,33,52,0
244,86,78,1
878,58,47,1
1371,24,30,0
374,65,59,1
851,77,78,1
83,115,16,1
255,74,23,1
220,106,20,1
782,110,81,1
840,28,61,1
808,63,55,1
219,46,45,1
679,97,45,1
193,88,73,1
115,80,25,0
389,102,78,0
1247,54,66,1
55,117,20,1
812,68,5,0
971,33,34,1
727,55,59,1
982,16,3,1
1397,10,79,0
1073,118,4,0
1297,88,70,0
413,65,17,0
221,98,27,0
575,47,89,1
286,109,73,1
1070,101,25,1
379,81,52,0
1259,51,25,1
529,20,70,1
1322,56,77,1
1337,101,62,1
1017,37,65,0
736,43,33,0
445,24,22,1
310,78,8,0
319,80,35,0
162,94,71,1
413,118,69,0
240,36,86,1
1247,12,6,1
357,84,24,1
84,100,83,0
1356,72,36,1
15,49,44,1
262,96,67,0
176,44,62,1
1043,58,75,1
1215,32,90,1
741,116,6,0
1402,110,7,1
106,45,36,1
386,41,37,0
640,12,70,1
1086,71,32,0
671,9,18,0
192,65,42,0
141,16,51,0
793,76,24,1
7,16,48,0
450,11,59,1
227,81,8,0
646,98,6,1
99,11,15,1
1394,38,53,1
493,49,46,1
33,73,4,1
1160,48,19,1
1319,51,79,1
1107,10,12,0
1098,31,53,0
856,62,86,1
165,52,63,1
368,76,57,0
719,74,74,1
886,88,18,1
1366,96,17,1
1027,92,11,0
927,27,18,1
509,26,90,1
971,49,35,0
1136,58,82,0
868,64,18,1
712,26,20,1
1255,75,11,1
1104,80,87,0
1350,100,11,0
1047,119,67,0
1093,88,20,1
121,94,3,0
1133,113,75,0
1339,13,88,0
219,104,84,0
1056,115,19,0
857,111,89,1
842,120,31,1
1370,96,79,1
1163,21,41,0
58,20,28,1
248,28,37,0
484,29,9,0
934,55,17,0
962,1,12,1
383,46,31,0
933,40,62,1
530,40,54,1
48,97,66,1
1231,37,53,0
1096,92,22,1
133,113,44,0
56,5,9,0
71,47,32,1
1198,117,13,0
324,26,1,1
1395,2,16,0
562,81,52,0
799,47,87,0
756,106,21,0
437,45,40,0
597,30,12,1
712,94,7,1
834,106,20,1
543,78,78,0
186,60,79,1
1262,27,74,0
1022,46,35,0
87,3,3,0
188,104,48,0
403,25,52,0
1273,74,7,1
1385,22,44,0
1168,113,65,0
1349,20,68,1
44,104,24,0
613,61,63,1
774,11,65,0
546,33,41,1
969,80,6,0
352,15,47,1
1042,30,90,1
1011,39,52,0
936,27,72,0
856,29,69,0
1321,53,1,0
1172,107,10,0
1313,14,47,1
1256,72,63,1
233,26,28,1
703,52,77,0
1176,85,50,1
466,106,23,0
842,57,70,0
745,42,8,0
366,40,7,0
442,12,74,0
942,106,59,1
304,1,9,1
1126,51,22,0
64,53,1,1
635,39,23,0
171,13,54,1
1195,70,46,1
243,41,39,0
952,93,23,0
184,26,6,1
151,93,79,1
621,67,50,1
1057,61,4,1
276,57,59,0
400,59,36,0
515,6,49,1
378,2,13,1
142,13,86,1
1237,75,24,0
981,31,31,0
359,63,27,1
1280,31,89,1
674,82,21,0
1370,105,78,0
16,36,90,1
1062,43,12,1
255,110,35,0
82,82,17,0
802,114,27,1
1004,4,69,0
913,77,75,0
252,3,6,0
1346,52,53,1
111,52,9,0
1000,100,39,0
660,39,60,0
619,113,12,0
1076,61,43,0
928,21,51,1
955,16,20,1
1304,83,85,0
658,86,73,1
949,97,74,0
51,62,9,0
1302,19,12,0
1359,5,19,1
1185,99,58,0
1373,95,40,0
576,89,47,0
982,30,88,1
617,22,18,0
1055,76,89,0
312,113,67,0
120,82,88,1
895,40,13,1
280,6,39,1
855,88,52,0
564,57,47,1
137,46,4,1
1094,55,88,0
912,109,43,1
342,120,42,1
3,45,32,0
431,29,33,1
332,91,53,0
545,105,36,1
411,67,29,0
873,40,22,1
1026,56,89,1
380,72,30,0
1200,50,54,0
1342,113,4,1
587,6,56,0
1198,37,4,1
1331,51,82,0
1244,39,4,1
800,83,77,0
1236,77,84,1
1288,93,54,0
1229,16,26,0
1224,20,5,1
23,95,60,0
225,70,55,1
724,49,32,1
414,73,12,0
209,107,49,1
1248,82,75,0
926,39,56,0
1384,22,71,0
1402,30,62,0
438,34,52,1
1076,48,39,1
97,40,70,1
466,18,62,1
177,91,81,1
295,54,56,1
489,83,2,1
518,52,55,0
991,5,4,0
358,119,83,0
757,50,61,1
1050,29,82,1
623,118,5,0
1303,98,53,0
584,22,72,1
810,64,68,0
342,51,16,0
450,5,82,0
201,35,46,1
821,32,19,1
1345,65,84,0
1053,88,31,0
283,44,87,1
116,51,44,0
983,18,85,0
699,108,43,0
1238,117,86,0
1285,3,54,1
1247,30,59,0
57,94,87,0
858,87,7,0
742,98,49,1
504,28,57,1
183,1,76,1
708,61,90,0
922,103,31,0
1118,119,63,1
82,70,75,0
282,106,50,1
345,45,74,1
895,41,5,1
1264,47,33,0
1197,115,10,1
36,105,60,1
274,98,4,1
1256,27,26,0
692,58,36,0
261,54,49,0
1343,12,65,1
884,51,44,0
290,63,53,1
542,120,31,0
653,110,83,1
1123,97,69,0
726,102,3,0
685,99,69,0
52,56,69,1
1005,57,85,0
1165,19,73,1
85,27,38,0
896,76,90,1
519,77,56,1
43,21,61,0
537,35,61,1
479,68,11,1
332,90,27,0
1201,50,47,1
457,17,56,1
191,87,72,1
1051,96,17,1
799,9,40,1
554,92,35,0
1017,100,52,1
1170,56,56,1
855,116,57,0
900,48,36,0
1114,28,5,1
693,19,19,1
109,83,41,0
797,112,66,1
344,112,30,0
735,73,60,0
900,58,16,0
850,34,71,0
731,64,83,1
1128,87,67,0
924,47,44,0
702,71,54,0
956,78,32,0
1229,117,67,1
584,60,72,0
297,49,70,0
224,112,22,0
400,8,12,1
747,111,90,1
757,30,57,1
722,93,28,0
1193,87,65,1
563,37,12,1
799,41,79,0
1123,49,49,1
254,17,28,1
427,45,27,0
366,48,49,0
1168,26,90,1
837,39,16,1
136,108,5,0
757,92,85,1
1050,16,64,0
272,24,12,1
1003,50,25,1
29,13,86,1
276,78,12,0
864,43,31,0
1045,61,86,0
1132,17,30,1
1210,9,22,1
158,29,85,1
945,14,70,1
744,9,78,1
430,116,7,1
1346,28,78,1
655,21,9,0
250,40,14,0
266,20,28,0
211,32,2,0
798,60,69,0
44,115,14,0
648,24,25,1
266,72,77,0
1333,85,89,1
1004,99,16,0
343,19,87,0
296,104,49,1
394,7,47,0
816,97,13,1
630,68,42,1
818,87,16,1
1081,119,47,0
686,42,54,1
1270,42,34,1
526,65,28,0
1131,95,50,1
722,71,10,0
950,74,12,1
1166,82,68,1
506,4,34,1
1128,51,18,0
661,4,37,1
441,17,78,0
1243,107,42,1
57,78,84,0
529,58,81,1
1164,30,69,1
908,28,78,1
7,30,4,1
850,72,59,1
425,29,33,0
842,55,87,1
658,82,30,1
1012,104,11,0
550,40,63,0
371,57,90,1
511,81,59,1
1024,9,72,1
447,34,46,0
678,79,11,1
541,15,43,0
1140,83,64,1
343,36,64,1
455,60,57,1
489,8,70,0
685,104,17,1
657,96,53,0
307,30,30,1
41,4,17,1
561,1,24,0
72,107,38,0
836,91,68,1
706,18,51,1
1075,6,65,0
580,45,87,1
1003,84,49,1
980,96,58,0
300,47,79,1
1004,117,33,1
327,57,10,0
1358,29,46,1
240,32,64,1
1251,7,60,0
929,7,27,0
139,115,22,1
616,62,54,1
426,117,29,1
655,35,75,1
1147,32,65,1
760,79,40,0
435,99,20,0
515,11,3,1
26,34,83,1
1157,67,58,0
539,67,9,0
1338,61,53,0
758,65,57,1
1075,11,58,1
203,39,79,1
1252,44,13,1
439,88,46,1
813,105,80,0
684,9,72,1
1337,84,56,0
1257,31,19,0
327,80,27,0
569,81,42,1
1064,44,86,0
874,98,74,1
610,77,89,0
170,111,45,0
299,108,34,1
254,52,28,1
1157,44,79,1
48,8,67,1
237,119,15,0
234,36,28,1
998,26,9,1
1160,57,3,1
335,68,16,1
1110,84,37,0
667,19,28,0
774,24,51,0
556,113,35,1
1118,48,47,0
1254,37,54,1
1154,21,5,0
918,76,71,1
108,104,3,1
38,112,79,1
1171,77,82,1
134,101,33,0
927,87,20,0
1306,83,76,1
980,60,9,1
975,8,71,0
839,5,70,1
915,116,42,0
614,85,39,0
121,8,75,1
982,47,11,1
671,2,79,0
841,4,15,0
1400,18,48,0
707,46,22,1
1297,85,6,0
1266,17,14,1
861,108,53,0
613,29,31,1
1060,48,9,0
455,47,35,0
539,15,2,0
92,96,51,0
1267,11,9,1
385,18,25,1
244,98,52,0
884,60,87,1
1357,111,24,1
101,96,6,1
1370,92,31,0
804,59,79,0
423,59,47,0
925,38,85,0
980,66,6,1
990,25,70,0
1336,49,65,1
829,103,56,0
1233,114,89,1
692,18,49,0
403,21,38,1
499,26,35,0
1016,28,12,0
1081,7,46,1
652,6,9,1
96,6,12,0
1182,49,28,1
489,53,12,0
1383,91,56,1
554,20,51,1
562,88,5,0
504,71,67,0
966,15,49,0
391,85,40,1
1111,17,60,0
226,79,37,0
320,48,34,0
671,100,77,0
816,8,67,1
1402,70,81,0
1270,92,61,1
697,95,81,1
503,95,18,0
470,49,74,1
88,39,31,0
575,115,6,0
1287,105,49,0
133,29,86,1
486,25,3,1
944,5,88,0
461,98,40,0
531,66,66,1
326,23,90,0
531,84,43,0
425,23,23,0
1139,49,15,0
43,105,43,1
989,57,52,0
723,17,8,0
828,90,28,0
882,57,34,1
217,103,75,0
572,94,32,1
1274,29,41,0
1189,40,30,0
1259,116,16,1
229,14,20,1
908,69,46,0
874,50,44,1
446,38,34,0
453,70,37,0
593,61,61,0
545,86,15,0
780,3,80,1
508,75,57,0
1046,51,9,1
1098,29,20,0
1148,40,2,0
136,26,57,0
636,52,85,1
696,43,12,1
837,57,25,0
232,12,71,0
813,44,29,1
1120,109,2,0
1238,92,5,1
699,47,63,1
72,74,20,1
721,76,31,0
367,4,11,0
1061,12,56,1
289,99,52,1
1277,25,4,0
450,16,63,1
346,98,14,1
1032,69,63,0
1095,44,75,0
257,65,17,1
162,26,30,0
566,12,16,1
702,1,39,0
318,106,50,0
597,89,7,1
1238,110,64,1
223,40,31,0
176,47,85,0
106,98,26,1
25,3,17,0
1186,76,39,1
1373,63,62,1
56,12,24,1
1140,87,47,1
69,27,7,0
1007,4,52,1
666,97,86,1
549,31,14,0
165,101,87,1
731,112,88,1
1121,45,15,0
669,22,8,0
163,93,54,1
593,30,3,0
751,98,27,1
1011,4,21,1
761,92,31,0
855,5,2,0
687,39,65,1
403,62,85,1
180,28,13,1
1113,23,27,1
1134,54,10,0
1195,5,33,1
788,100,6,1
1034,64,22,1
1060,4,1,0
859,75,7,0
842,52,32,0
1356,76,22,0
503,112,54,0
1044,109,44,1
572,12,8,1
1170,54,50,1
727,29,15,1
1066,15,59,0
132,108,41,0
806,8,13,0
1094,97,20,0
92,60,86,0
785,84,52,1
769,119,21,1
987,100,42,0
898,38,70,0
1137,23,40,1
399,69,43,0
1278,119,58,1
29,114,15,1
858,68,56,0
318,67,14,1
1271,18,47,0
289,64,66,0
149,98,81,0
1285,57,51,0
725,15,24,0
403,7,54,1
597,13,25,1
1377,119,24,1
1381,53,17,0
121,14,26,0
755,57,39,0
1291,8,27,0
1048,99,50,0
8,51,30,0
283,119,72,1
1276,37,29,0
1297,93,74,1
441,57,66,0
26,10,4,0
1397,98,16,1
759,60,33,0
979,110,4,0
494,17,17,1
335,16,22,1
769,108,48,1
1140,42,27,0
958,78,11,0
876,51,6,1
159,23,2,1
1058,32,39,0
109,78,34,1
828,29,51,0
218,35,7,0
271,43,14,1
977,79,66,0
1354,1,31,0
514,71,14,1
1348,86,87,0
105,51,10,1
1165,95,33,0
769,55,56,0
1043,56,51,1
406,19,20,0
189,3,14,0
682,91,77,0
655,45,58,1
691,77,56,0
1372,81,89,1
1233,6,42,1
716,114,59,1
1015,8,85,1
238,81,37,0
56,105,37,1
735,34,71,0
895,115,75,1
734,7,90,1
1252,6,25,0
729,43,49,0
275,49,60,0
953,8,66,1
674,104,7,1
452,117,41,1
3,48,1,1
218,118,56,1
612,12,46,1
100,69,53,1
760,78,77,1
788,11,21,1
20,115,87,1
317,16,27,1
336,7,25,1
1113,9,66,1
741,31,5,0
731,47,15,1
34,83,31,0
1263,38,57,1
172,81,53,1
709,117,57,0
1016,4,23,1
843,95,50,0
3,15,54,1
696,107,25,0
452,109,20,0
732,87,31,0
433,2,65,1
1191,49,83,0
1132,30,9,1
117,88,89,0
1300,117,35,0
493,93,41,0
1203,104,59,1
972,94,65,0
1097,22,89,1
1160,20,24,1
299,17,49,1
579,31,12,1
582,101,36,0
549,69,23,1
744,8,60,1
1273,69,20,0
905,72,48,0
1009,33,3,1
448,67,72,1
332,3,51,0
1056,68,64,0
1007,82,29,1
561,103,76,0
835,86,2,1
892,2,75,1
362,102,40,1
1239,83,69,1
1292,36,41,1
489,2,51,1
1157,83,30,1
823,62,24,0
450,11,54,0
560,49,55,0
1327,27,46,0
1392,13,65,0
216,61,87,0
202,31,20,0
1138,16,13,0
451,115,49,0
1026,33,22,1
792,65,90,0
1219,90,46,0
207,46,39,1
817,103,58,1
905,105,54,0
882,30,5,0
715,17,52,1
262,65,49,0
553,3,60,1
505,46,2,1
103,39,54,0
249,67,22,0
120,90,28,1
365,34,16,0
1029,102,54,1
1271,3,18,1
788,58,27,1
496,38,49,1
918,43,74,0
1144,79,76,1
79,18,62,0
1033,51,63,0
570,37,14,0
629,85,81,0
41,57,5,0
132,74,43,1
1328,44,6,1
671,6,88,1
1169,21,44,1
578,72,88,0
1109,115,18,0
1379,87,6,1
596,21,67,1
606,75,41,0
1225,48,52,0
139,43,57,1
1243,71,72,0
892,50,65,0
193,23,78,0
1322,25,6,1
433,64,30,1
1175,29,35,1
431,12,50,0
1087,41,81,1
1037,55,4,1
419,27,17,0
275,87,26,1
262,55,26,1
739,14,15,0
239,69,38,1
839,14,37,0
373,74,51,0
874,93,43,0
1325,49,45,0
1377,98,85,1
251,100,58,1
296,55,40,1
270,59,78,0
326,99,4,1
490,24,11,0
332,94,49,1
1254,19,58,0
1337,98,87,1
756,8,9,1
232,85,24,0
1235,45,17,0
509,21,69,1
12,67,49,0
827,18,32,1
34,54,34,0
263,119,73,1
1087,66,67,0
1025,43,13,1
1338,78,23,1
310,45,87,0
859,115,19,0
1308,37,63,0
1243,32,32,0
73,95,42,0
1329,101,28,1
144,12,18,1
541,79,2,1
346,77,17,1
521,106,34,1
703,109,88,0
440,37,42,0
163,24,70,0
96,79,76,1
664,48,84,0
403,72,86,1
741,47,19,0
379,107,77,1
413,12,27,1
102,99,47,0
847,67,29,1
538,119,21,1
545,9,18,0
1020,54,8,0
889,69,43,1
1133,92,42,1
755,4,72,0
1257,1,35,1
633,46,82,0
150,73,9,0
475,12,48,0
750,75,9,1
889,19,71,1
78,10,69,0
481,120,62,0
361,92,29,1
662,12,82,0
1154,72,19,1
1175,21,54,1
828,34,26,1
724,41,36,1
779,43,82,0
735,44,17,0
885,92,75,1
233,73,74,0
579,75,73,0
1228,56,49,0
961,103,12,1
954,54,41,1
780,19,65,1
944,8,48,1
390,59,66,1
492,4,3,1
75,84,65,0
1184,45,83,0
460,16,50,1
1279,34,55,1
666,34,64,0
1168,118,20,1
1047,91,76,1
1190,103,79,1
672,105,48,1
966,35,13,1
752,11,25,0
60,82,39,0
302,26,37,1
889,45,22,1
290,32,76,1
1368,9,90,1
86,68,17,0
873,23,49,0
1096,34,50,0
453,99,23,1
796,78,24,1
1217,93,82,0
252,44,51,1
72,16,3,0
936,47,60,1
1271,89,32,1
879,43,8,0
164,88,60,1
52,83,11,1
510,40,3,1
1212,96,20,1
1345,10,17,0
302,111,44,0
283,29,23,0
991,93,21,0
1343,50,11,0
140,73,63,1
1036,3,52,1
741,76,12,0
1313,117,76,0
185,62,25,0
268,102,34,1
1075,99,26,1
48,120,13,1
1134,104,32,1
166,75,82,0
1346,22,83,1
87,3,45,1
859,98,7,1
1021,10,53,0
1069,71,30,1
702,48,71,1
705,97,48,0
1306,87,72,0
209,83,82,0
646,68,14,0
1200,29,2,0
502,95,3,0
1130,12,78,0
87,117,8,1
145,56,73,1
665,68,58,1
1188,72,85,0
632,33,27,1
1279,94,79,1
988,93,7,1
1131,8,24,0
1128,54,65,1
1250,114,45,1
1283,41,73,1
238,108,7,1
916,46,90,1
911,11,7,1
915,82,64,1
1359,14,12,0
592,96,35,0
1148,74,16,1
532,120,12,1
428,108,64,1
843,88,57,0
1391,85,71,1
447,105,26,1
1399,118,34,0
794,98,35,1
155,5,58,1
330,113,76,1
700,33,67,1
269,10,86,1
731,100,8,1
656,99,25,0
1078,66,56,1
405,119,23,0
782,68,38,0
14,86,60,0
726,85,5,0
1164,27,8,1
857,23,62,0
121,3,86,1
1229,1,45,1
779,25,39,1
1352,3,87,1
279,71,6,0
148,65,36,1
1043,98,88,1
920,14,26,0
918,119,75,0
25,73,53,1
1287,20,19,0
1021,25,84,1
511,21,25,1
334,40,54,0
552,116,45,0
1073,114,38,0
1357,100,43,0
603,74,72,1
1206,80,82,1
421,85,37,0
982,62,38,0
492,3,64,0
53,50,43,1
766,76,65,1
46,54,65,1
877,31,88,1
32,1,38,1
153,1,5,1
1379,58,44,0
471,106,56,1
286,120,59,0
668,41,68,0
55,68,11,1
488,42,21,0
332,111,5,0
1294,55,67,0
883,85,45,1
94,114,82,1
210,94,52,0
879,5,22,1
710,63,42,1
1193,47,30,1
1219,88,78,1
313,17,90,0
47,46,52,0
1075,79,5,0
1028,23,61,1
361,59,36,1
5,1,81,1
295,61,38,1
218,45,17,1
703,54,38,0
613,113,60,0
198,60,34,0
1130,70,20,1
692,60,33,1
1108,109,4,1
255,76,54,1
1019,108,69,1
902,98,4,0
113,79,21,0
272,95,39,0
963,20,15,1
988,117,82,0
1030,60,11,1
701,21,70,0
211,34,46,0
193,118,3,1
1051,21,9,0
243,42,81,1
504,63,46,1
1373,29,17,0
815,118,35,0
99,25,84,0
1100,59,79,0
387,39,84,0
675,76,12,0
579,67,14,1
647,1,48,1
1110,112,31,1
1111,1,70,0
345,111,15,1
825,78,6,0
872,95,18,1
1157,104,12,0
791,120,62,1
429,70,77,1
385,83,68,1
1277,12,26,0
1231,96,46,1
1220,47,8,0
964,36,90,0
796,37,90,0
1117,102,55,0
598,88,59,0
587,44,49,0
1383,4,84,0
47,45,58,0
1048,14,34,1
986,103,71,1
804,46,66,1
1308,47,52,0
1109,50,46,1
573,101,58,1
998,18,45,1
729,101,6,1
207,90,90,1
519,85,57,1
364,11,1,1
145,116,74,0
833,72,56,1
1385,37,79,1
